silencieux	O	O
et	O	O
remplis	O	O
d'	O	O
étonnement	O	O
,	O	O
nous	O	O
réfléchissions	B-EVENT	O
aux	I-EVENT	O
paroles	E-EVENT	O
de	O	O
douleur	S-EVENT	O
et	O	O
de	O	O
reproche	S-EVENT	O
.	O	O

«	O	O
Pourquoi	O	O
m'	O	O
as	O	O
-	O	O
tu	O	O
repris	B-EVENT	O
ton	I-EVENT	O
amour	E-EVENT	O
?	O	O
»	O	O
L'	O	O
amour	S-EVENT	O
!	O	O
C'	O	O
était	O	O
donc	O	O
une	O	O
chose	O	O
si	O	O
nécessaire	O	O
à	O	O
la	O	O
vie	O	O
,	O	O
que	O	O
sa	O	O
perte	O	O
pouvait	B-EVENT	O
amener	I-EVENT	O
un	I-EVENT	O
pareil	I-EVENT	O
désespoir	E-EVENT	O
.	O	O

Et	O	O
le	O	O
cœur	O	O
tout	O	O
gonflé	O	O
de	O	O
regret	O	O
,	O	O
en	O	O
pensant	O	O
que	O	O
nous	O	O
ne	B-EVENT	O
pouvions	I-EVENT	O
rendre	I-EVENT	O
à	I-EVENT	O
notre	I-EVENT	O
mère	I-EVENT	O
ce	I-EVENT	O
bien	I-EVENT	O
si	I-EVENT	O
précieux	E-EVENT	O
,	O	O
nous	O	O
étions	B-EVENT	O
restés	I-EVENT	O
longtemps	E-EVENT	O
dans	O	O
la	O	O
ruelle	O	O
,	O	O
glacés	O	O
par	O	O
le	O	O
froid	O	O
,	O	O
et	O	O
serrés	O	O
l'	O	O
un	O	O
contre	O	O
l'	O	O
autre	O	O
comme	O	O
deux	O	O
coupables	O	O
.	O	O

Aujourd'	O	O
hui	O	O
,	O	O
il	O	O
fallait	B-EVENT	O
chasser	I-EVENT	O
pour	I-EVENT	O
toujours	I-EVENT	O
ces	I-EVENT	O
vilains	I-EVENT	O
souvenirs	E-EVENT	O
.	O	O

«	O	O
À	O	O
présent	O	O
,	O	O
chez	O	O
nous	O	O
,	O	O
c'	O	O
est	O	O
comme	O	O
autrefois	O	O
.	O	O

»	O	O
Et	O	O
je	O	O
revoyais	S-EVENT	O
le	O	O
mince	O	O
visage	O	O
de	O	O
mon	O	O
frère	O	O
,	O	O
tout	O	O
épanoui	S-EVENT	O
de	O	O
joie	O	O
et	O	O
de	O	O
confiance	O	O
en	O	O
l'	O	O
avenir	O	O
.	O	O

Firmin	O	O
n'	O	O
avait	O	O
qu'	O	O
un	O	O
an	O	O
de	O	O
moins	O	O
que	O	O
moi	O	O
,	O	O
mais	O	O
il	O	O
était	O	O
si	O	O
petit	O	O
et	O	O
si	O	O
faible	O	O
qu'	O	O
on	O	O
l'	O	O
eût	O	O
dit	O	O
beaucoup	O	O
plus	O	O
jeune	O	O
.	O	O

Nous	O	O
nous	B-EVENT	O
aimions	I-EVENT	O
profondément	E-EVENT	O
,	O	O
et	O	O
pour	O	O
mon	O	O
compte	O	O
,	O	O
j'	O	O
aurais	O	O
pu	O	O
jurer	O	O
que	O	O
,	O	O
de	O	O
toute	O	O
ma	O	O
famille	O	O
,	O	O
c'	O	O
était	O	O
lui	O	O
qui	O	O
m'	O	O
était	O	O
le	O	O
plus	O	O
cher	O	O
.	O	O

Le	O	O
travail	O	O
des	O	O
veillées	S-EVENT	O
nous	O	O
rapprochait	O	O
encore	O	O
.	O	O

Firmin	O	O
m'	B-EVENT	O
apprenait	I-EVENT	O
le	I-EVENT	O
soir	I-EVENT	O
ce	I-EVENT	O
qu'	I-EVENT	O
on	I-EVENT	O
lui	I-EVENT	O
avait	I-EVENT	O
enseigné	I-EVENT	O
pendant	I-EVENT	O
le	I-EVENT	O
jour	E-EVENT	O
,	O	O
à	O	O
l'	O	O
école	O	O
.	O	O

Je	O	O
retenais	B-EVENT	O
les	I-EVENT	O
leçons	I-EVENT	O
plus	I-EVENT	O
facilement	I-EVENT	O
que	I-EVENT	O
lui	E-EVENT	O
,	O	O
et	O	O
il	O	O
m'	O	O
arrivait	O	O
d'	O	O
être	O	O
à	O	O
mon	O	O
tour	O	O
son	O	O
professeur	O	O
.	O	O

Je	O	O
lui	B-EVENT	O
faisais	I-EVENT	O
surtout	I-EVENT	O
réciter	I-EVENT	O
ses	I-EVENT	O
fables	E-EVENT	O
qu'	O	O
il	O	O
ne	B-EVENT	O
parvenait	I-EVENT	O
pas	I-EVENT	O
à	I-EVENT	O
retenir	E-EVENT	O
malgré	O	O
toute	O	O
sa	O	O
bonne	O	O
volonté	O	O
.	O	O

Il	O	O
lui	O	O
fallait	O	O
plus	O	O
d'	O	O
une	O	O
semaine	O	O
pour	O	O
en	O	O
apprendre	O	O
une	O	O
.	O	O

Et	O	O
encore	O	O
!	O	O
Cela	O	O
ne	O	O
l'	O	O
empêchait	O	O
pas	O	O
d'	O	O
être	O	O
persuadé	O	O
qu'	O	O
il	O	O
la	O	O
savait	O	O
dès	O	O
sa	O	O
première	O	O
lecture	O	O
.	O	O

Notre	O	O
père	O	O
s'	B-EVENT	O
en	I-EVENT	O
mêlait	E-EVENT	O
,	O	O
parfois	O	O
:	O	O
—	O	O
Voyons	O	O
Firmin	O	O
,	O	O
et	O	O
cette	O	O
fable	O	O
du	O	O
laboureur	O	O
?	O	O
—	O	O
Je	O	O
la	O	O
sais	O	O
,	O	O
papa	O	O
.	O	O

—	O	O
Tout	O	O
entière	O	O
?	O	O
—	O	O
Oui	O	O
,	O	O
papa	O	O
.	O	O

—	O	O
Alors	O	O
,	O	O
récite	O	O
-	O	O
nous	O	O
la	O	O
.	O	O

Tout	O	O
le	O	O
monde	O	O
faisait	B-EVENT	O
silence	E-EVENT	O
,	O	O
et	O	O
Firmin	O	O
prenait	O	O
de	O	O
l'	O	O
espace	O	O
.	O	O

Il	O	O
se	B-EVENT	O
dandinait	E-EVENT	O
,	O	O
sûr	O	O
de	O	O
lui	O	O
,	O	O
et	O	O
lançait	S-EVENT	O
d'	O	O
une	O	O
voix	O	O
beaucoup	O	O
plus	O	O
haute	O	O
qu'	O	O
il	O	O
n'	O	O
était	O	O
nécessaire	O	O
:	O	O
Un	O	O
riche	O	O
laboureur	O	O
,	O	O
sentant	B-EVENT	O
sa	I-EVENT	O
mort	I-EVENT	O
prochaine	E-EVENT	O
,	O	O
Fit	B-EVENT	O
venir	I-EVENT	O
ses	I-EVENT	O
enfants	E-EVENT	O
,	O	O
leur	B-EVENT	O
parla	E-EVENT	O
sans	O	O
témoins	O	O
.	O	O

Et	O	O
Firmin	O	O
s'	B-EVENT	O
arrêtait	I-EVENT	O
net	E-EVENT	O
.	O	O

Il	O	O
gardait	B-EVENT	O
la	I-EVENT	O
bouche	I-EVENT	O
ouverte	E-EVENT	O
comme	O	O
pour	O	O
laisser	O	O
passer	O	O
la	O	O
suite	O	O
,	O	O
mais	O	O
la	O	O
suite	O	O
ne	B-EVENT	O
venait	I-EVENT	O
pas	E-EVENT	O
.	O	O

—	O	O
Elle	O	O
est	O	O
là	O	O
,	O	O
disait	S-EVENT	O
-	O	O
il	O	O
,	O	O
en	O	O
montrant	O	O
le	O	O
bout	O	O
de	O	O
sa	O	O
langue	O	O
.	O	O

Puis	O	O
il	O	O
rougissait	S-EVENT	O
,	O	O
s'	B-EVENT	O
impatientait	E-EVENT	O
et	O	O
frappait	B-EVENT	O
du	I-EVENT	O
pied	E-EVENT	O
:	O	O
—	O	O
Oh	O	O
!	O	O
là	O	O
,	O	O
là	O	O
,	O	O
qu'	O	O
est	O	O
-	O	O
ce	O	O
qu'	O	O
il	O	O
a	O	O
bien	O	O
pu	O	O
leur	O	O
dire	O	O
à	O	O
ses	O	O
enfants	O	O
,	O	O
ce	O	O
laboureur	O	O
.	O	O

Notre	O	O
père	O	O
riait	S-EVENT	O
et	O	O
renvoyait	B-EVENT	O
Firmin	I-EVENT	O
apprendre	I-EVENT	O
sa	I-EVENT	O
fable	E-EVENT	O
.	O	O

Il	O	O
ne	O	O
se	O	O
doutait	O	O
pas	O	O
que	O	O
beaucoup	O	O
de	O	O
notre	O	O
temps	O	O
passait	O	O
à	O	O
cela	O	O
.	O	O

Il	O	O
y	O	O
avait	O	O
aussi	O	O
une	O	O
punition	S-EVENT	O
de	O	O
l'	O	O
école	O	O
que	O	O
nous	O	O
étions	B-EVENT	O
seuls	I-EVENT	O
à	I-EVENT	O
connaître	E-EVENT	O
,	O	O
Firmin	O	O
et	O	O
moi	O	O
.	O	O

Cette	O	O
punition	O	O
arrivait	B-EVENT	O
à	I-EVENT	O
peu	I-EVENT	O
près	I-EVENT	O
une	I-EVENT	O
fois	I-EVENT	O
par	I-EVENT	O
semaine	E-EVENT	O
,	O	O
toujours	O	O
pour	O	O
le	O	O
même	O	O
motif	O	O
.	O	O

—	O	O
Qu'	O	O
as	O	O
-	O	O
tu	O	O
fait	O	O
?	O	O
lui	O	O
demandais	S-EVENT	O
-	O	O
je	O	O
en	B-EVENT	O
le	I-EVENT	O
voyant	I-EVENT	O
rentrer	I-EVENT	O
en	I-EVENT	O
retard	E-EVENT	O
et	O	O
tout	O	O
penaud	O	O
.	O	O

Et	O	O
lui	O	O
,	O	O
près	B-EVENT	O
de	I-EVENT	O
pleurer	E-EVENT	O
,	O	O
répondait	S-EVENT	O
une	O	O
fois	O	O
de	O	O
plus	O	O
:	O	O
—	O	O
Je	O	O
me	O	O
suis	O	O
encore	O	O
promené	O	O
à	O	O
quatre	O	O
pattes	O	O
sous	O	O
les	O	O
bancs	O	O
,	O	O
et	O	O
quand	O	O
je	O	O
me	O	O
suis	O	O
relevé	O	O
,	O	O
le	O	O
professeur	O	O
était	O	O
encore	O	O
assis	O	O
à	O	O
ma	O	O
place	O	O
.	O	O

Angèle	O	O
qui	O	O
allait	O	O
sur	O	O
ses	O	O
douze	O	O
ans	O	O
était	O	O
placide	O	O
et	O	O
triste	O	O
.	O	O

Sa	O	O
petite	O	O
enfance	O	O
avait	O	O
été	O	O
difficile	O	O
,	O	O
et	O	O
grand	O	O
-	O	O
mère	O	O
l'	B-EVENT	O
avait	I-EVENT	O
souvent	I-EVENT	O
menée	I-EVENT	O
à	I-EVENT	O
l'	I-EVENT	O
église	E-EVENT	O
,	O	O
où	O	O
elle	O	O
faisait	O	O
brûler	O	O
des	O	O
cierges	O	O
à	O	O
son	O	O
intention	O	O
.	O	O

Angèle	O	O
en	B-EVENT	O
avait	I-EVENT	O
gardé	I-EVENT	O
le	I-EVENT	O
goût	I-EVENT	O
de	I-EVENT	O
la	I-EVENT	O
prière	E-EVENT	O
,	O	O
et	O	O
à	O	O
la	O	O
moindre	O	O
contrariété	S-EVENT	O
comme	O	O
à	O	O
la	O	O
moindre	O	O
joie	S-EVENT	O
,	O	O
elle	O	O
tirait	B-EVENT	O
son	I-EVENT	O
chapelet	E-EVENT	O
pour	O	O
implorer	O	O
ou	O	O
remercier	O	O
la	O	O
Vierge	O	O
.	O	O

Elle	O	O
n'	O	O
aimait	O	O
pas	O	O
le	O	O
jeu	O	O
quoiqu'	O	O
elle	O	O
fût	O	O
bien	O	O
portante	O	O
à	O	O
présent	O	O
.	O	O

Et	O	O
quand	O	O
il	O	O
nous	O	O
arrivait	O	O
,	O	O
à	O	O
Firmin	O	O
et	O	O
à	O	O
moi	O	O
de	O	O
jouer	S-EVENT	O
avec	O	O
les	O	O
jumeaux	O	O
et	O	O
de	O	O
les	B-EVENT	O
faire	I-EVENT	O
rire	I-EVENT	O
jusqu'	I-EVENT	O
à	I-EVENT	O
les	I-EVENT	O
rendre	I-EVENT	O
malades	E-EVENT	O
,	O	O
elle	O	O
se	B-EVENT	O
tenait	I-EVENT	O
à	I-EVENT	O
l'	I-EVENT	O
écart	E-EVENT	O
,	O	O
sans	O	O
rire	O	O
ni	O	O
se	O	O
fâcher	O	O
.	O	O

Une	B-EVENT	O
fois	E-EVENT	O
pourtant	O	O
,	O	O
nous	O	O
l'	B-EVENT	O
avions	I-EVENT	O
vue	I-EVENT	O
en	I-EVENT	O
colère	E-EVENT	O
.	O	O

C'	O	O
était	O	O
au	O	O
cours	O	O
d'	O	O
une	O	O
rougeole	S-EVENT	O
qui	O	O
nous	O	O
obligeait	S-EVENT	O
,	O	O
Firmin	O	O
et	O	O
moi	O	O
,	O	O
de	O	O
garder	B-EVENT	O
la	I-EVENT	O
chambre	E-EVENT	O
.	O	O

Pour	O	O
éviter	B-EVENT	O
la	I-EVENT	O
contagion	E-EVENT	O
,	O	O
nos	O	O
parents	O	O
avaient	B-EVENT	O
installé	I-EVENT	O
les	I-EVENT	O
trois	I-EVENT	O
autres	I-EVENT	O
à	I-EVENT	O
l'	I-EVENT	O
autre	I-EVENT	O
bout	I-EVENT	O
de	I-EVENT	O
l'	I-EVENT	O
appartement	E-EVENT	O
avec	O	O
défense	O	O
d'	O	O
entrer	O	O
dans	O	O
notre	O	O
chambre	O	O
.	O	O

Nous	O	O
n'	O	O
étions	O	O
pas	O	O
très	O	O
malades	O	O
,	O	O
et	O	O
les	O	O
journées	S-EVENT	O
nous	B-EVENT	O
semblaient	I-EVENT	O
longues	E-EVENT	O
ainsi	O	O
éloignés	O	O
de	O	O
tous	O	O
.	O	O

Pour	O	O
nous	O	O
distraire	O	O
,	O	O
notre	O	O
père	O	O
nous	B-EVENT	O
apporta	I-EVENT	O
des	I-EVENT	O
romans	I-EVENT	O
d'	I-EVENT	O
aventures	E-EVENT	O
,	O	O
et	O	O
bientôt	O	O
Firmin	O	O
ne	O	O
parla	O	O
plus	O	O
que	O	O
par	O	O
Brahmane	O	O
et	O	O
Vichnou	O	O
.	O	O

Je	O	O
devins	B-EVENT	O
vite	I-EVENT	O
la	I-EVENT	O
belle	I-EVENT	O
Sita	E-EVENT	O
dont	O	O
il	O	O
était	B-EVENT	O
le	I-EVENT	O
respectueux	I-EVENT	O
serviteur	E-EVENT	O
.	O	O

Coiffé	O	O
d'	O	O
un	O	O
énorme	O	O
turban	O	O
fait	O	O
d'	O	O
une	O	O
serviette	O	O
éponge	O	O
,	O	O
il	O	O
venait	S-EVENT	O
à	O	O
tout	O	O
instant	O	O
prendre	B-EVENT	O
mes	I-EVENT	O
ordres	E-EVENT	O
.	O	O

Il	O	O
se	B-EVENT	O
tenait	I-EVENT	O
devant	I-EVENT	O
moi	E-EVENT	O
,	O	O
les	O	O
jambes	O	O
ridiculement	O	O
arquées	O	O
,	O	O
et	O	O
les	O	O
bras	O	O
si	O	O
drôlement	O	O
appuyés	O	O
sur	O	O
la	O	O
tête	O	O
que	O	O
j'	O	O
éclatais	B-EVENT	O
de	I-EVENT	O
rire	I-EVENT	O
à	I-EVENT	O
chaque	I-EVENT	O
fois	E-EVENT	O
.	O	O

De	O	O
plus	O	O
je	O	O
ne	B-EVENT	O
pouvais	I-EVENT	O
retenir	I-EVENT	O
le	I-EVENT	O
nom	I-EVENT	O
bizarre	I-EVENT	O
de	I-EVENT	O
ce	I-EVENT	O
serviteur	E-EVENT	O
hindou	O	O
,	O	O
et	O	O
je	O	O
l'	O	O
appelais	O	O
Gigotar	O	O
.	O	O

C'	O	O
était	O	O
alors	O	O
des	O	O
rires	S-EVENT	O
qui	O	O
s'	B-EVENT	O
entendaient	I-EVENT	O
dans	I-EVENT	O
tout	I-EVENT	O
l'	I-EVENT	O
appartement	E-EVENT	O
.	O	O

Angèle	O	O
se	B-EVENT	O
lassa	I-EVENT	O
de	I-EVENT	O
les	I-EVENT	O
entendre	E-EVENT	O
;	O	O
malgré	O	O
la	O	O
défense	O	O
de	O	O
nos	O	O
parents	O	O
elle	O	O
entr'	B-EVENT	O
ouvrit	E-EVENT	O
soudain	O	O
notre	O	O
porte	O	O
et	O	O
nous	O	O
dit	S-EVENT	O
l'	O	O
air	O	O
indigné	O	O
:	O	O
—	O	O
Vous	O	O
n'	O	O
avez	O	O
pas	O	O
honte	O	O
de	O	O
rire	O	O
comme	O	O
ça	O	O
,	O	O
quand	O	O
le	O	O
bon	O	O
Dieu	O	O
vous	O	O
envoie	O	O
des	O	O
maladies	O	O
pour	O	O
vous	O	O
punir	O	O
de	O	O
vos	O	O
péchés	O	O
?	O	O
Et	O	O
,	O	O
courbée	O	O
vers	O	O
nous	O	O
,	O	O
un	O	O
pied	O	O
en	O	O
avant	O	O
,	O	O
et	O	O
les	O	O
yeux	O	O
tout	O	O
en	O	O
éclairs	O	O
,	O	O
elle	O	O
nous	B-EVENT	O
avait	I-EVENT	O
menacés	I-EVENT	O
d'	I-EVENT	O
affreux	I-EVENT	O
châtiments	E-EVENT	O
venus	O	O
du	O	O
ciel	O	O
,	O	O
si	O	O
nous	O	O
avions	O	O
l'	O	O
audace	O	O
de	O	O
continuer	O	O
à	O	O
rire	O	O
.	O	O

La	O	O
première	O	O
surprise	S-EVENT	O
passée	O	O
,	O	O
le	O	O
serviteur	S-EVENT	O
hindou	O	O
s'	B-EVENT	O
était	I-EVENT	O
brusquement	I-EVENT	O
changé	I-EVENT	O
en	I-EVENT	O
chien	I-EVENT	O
de	I-EVENT	O
garde	E-EVENT	O
,	O	O
aboyant	S-EVENT	O
furieusement	O	O
contre	O	O
l'	O	O
intruse	O	O
,	O	O
et	O	O
l'	B-EVENT	O
obligeant	I-EVENT	O
à	I-EVENT	O
fuir	E-EVENT	O
.	O	O

Puis	O	O
la	O	O
porte	O	O
refermée	O	O
,	O	O
le	O	O
chien	O	O
avait	B-EVENT	O
aboyé	E-EVENT	O
avec	O	O
la	O	O
même	O	O
fureur	S-EVENT	O
,	O	O
par	O	O
le	O	O
trou	O	O
de	O	O
la	O	O
serrure	O	O
,	O	O
autour	O	O
de	O	O
nos	O	O
lits	O	O
,	O	O
contre	O	O
la	O	O
fenêtre	O	O
,	O	O
et	O	O
même	O	O
vers	O	O
le	O	O
plafond	O	O
comme	O	O
pour	O	O
faire	O	O
peur	O	O
autant	O	O
qu'	O	O
à	O	O
Angèle	O	O
,	O	O
aux	O	O
maladies	O	O
,	O	O
aux	O	O
péchés	O	O
,	O	O
et	O	O
à	O	O
tous	O	O
les	O	O
châtiments	O	O
dont	O	O
nous	O	O
étions	O	O
menacés	O	O
.	O	O

À	O	O
me	O	O
souvenir	O	O
de	O	O
ces	O	O
instants	O	O
,	O	O
ma	O	O
tranquillité	S-EVENT	O
s'	B-EVENT	O
affermissait	E-EVENT	O
.	O	O

Je	O	O
me	O	O
revoyais	O	O
déjà	O	O
de	O	O
retour	O	O
à	O	O
la	O	O
maison	O	O
où	O	O
je	O	O
retrouvais	O	O
la	O	O
gaieté	O	O
si	O	O
amusante	O	O
de	O	O
mon	O	O
frère	O	O
,	O	O
les	O	O
caresses	O	O
des	O	O
deux	O	O
petits	O	O
,	O	O
et	O	O
enfin	O	O
toute	O	O
la	O	O
tendresse	O	O
de	O	O
mes	O	O
parents	O	O
avec	O	O
leur	O	O
bon	O	O
accord	O	O
revenu	O	O
.	O	O

Dans	O	O
la	O	O
joie	O	O
de	O	O
ce	O	O
jour	O	O
proche	O	O
j'	O	O
oubliais	B-EVENT	O
de	I-EVENT	O
rester	I-EVENT	O
immobile	E-EVENT	O
.	O	O

Ah	O	O
!	O	O
non	O	O
,	O	O
il	O	O
ne	O	O
fallait	O	O
pas	O	O
bouger	O	O
.	O	O

Un	O	O
chien	O	O
hargneux	O	O
s'	O	O
était	O	O
caché	O	O
dans	O	O
ma	O	O
hanche	O	O
,	O	O
et	O	O
au	O	O
plus	O	O
petit	O	O
mouvement	O	O
de	O	O
ma	O	O
part	O	O
,	O	O
il	O	O
mordait	O	O
et	O	O
déchirait	O	O
et	O	O
sa	O	O
colère	O	O
était	O	O
lente	O	O
à	O	O
s'	O	O
apaiser	O	O
.	O	O

Je	O	O
n'	O	O
aurai	O	O
pas	O	O
la	O	O
joie	O	O
du	O	O
retour	S-EVENT	O
à	O	O
la	O	O
maison	O	O
.	O	O

Et	O	O
qui	O	O
sait	O	O
si	O	O
je	O	O
rentrerai	O	O
jamais	O	O
dans	O	O
cet	O	O
appartement	O	O
d'	O	O
où	O	O
je	O	O
suis	O	O
sortie	O	O
un	O	O
jour	O	O
,	O	O
blessée	O	O
de	O	O
telle	O	O
sorte	O	O
que	O	O
je	O	O
vais	O	O
en	O	O
porter	O	O
la	O	O
marque	O	O
toute	O	O
ma	O	O
vie	O	O
.	O	O

Dans	O	O
un	O	O
instant	O	O
,	O	O
mon	O	O
père	O	O
et	O	O
ma	O	O
mère	O	O
viendront	O	O
me	O	O
prendre	O	O
pour	O	O
me	O	O
conduire	O	O
au	O	O
moulin	O	O
de	O	O
la	O	O
Haie	O	O
,	O	O
chez	O	O
oncle	O	O
meunier	O	O
,	O	O
où	O	O
je	O	O
continuerai	O	O
à	O	O
vivre	O	O
étendue	O	O
,	O	O
en	O	O
attendant	O	O
ma	O	O
complète	O	O
guérison	O	O
.	O	O

Après	O	O
des	O	O
semaines	O	O
et	O	O
des	O	O
semaines	O	O
de	O	O
souffrance	O	O
,	O	O
il	O	O
va	O	O
me	O	O
falloir	O	O
rester	O	O
des	O	O
mois	O	O
et	O	O
des	O	O
mois	O	O
,	O	O
sans	O	O
essayer	O	O
de	O	O
marcher	O	O
,	O	O
même	O	O
avec	O	O
des	O	O
béquilles	O	O
.	O	O

Ainsi	O	O
en	B-EVENT	O
a	I-EVENT	O
décidé	E-EVENT	O
le	O	O
médecin	O	O
de	O	O
l'	O	O
hôpital	O	O
après	O	O
un	O	O
dernier	O	O
examen	O	O
de	O	O
mon	O	O
mal	O	O
.	O	O

À	O	O
mes	O	O
parents	O	O
anxieux	O	O
des	O	O
suites	O	O
de	O	O
l'	O	O
accident	O	O
,	O	O
il	O	O
a	B-EVENT	O
répondu	E-EVENT	O
d'	O	O
un	O	O
ton	O	O
sec	O	O
:	O	O
—	O	O
Boiteuse	O	O
?	O	O
Elle	O	O
le	O	O
sera	O	O
certainement	O	O
.	O	O

Lorsque	O	O
nous	O	O
arrivons	S-EVENT	O
dans	O	O
la	O	O
petite	O	O
gare	S-EVENT	O
de	O	O
la	O	O
Haie	O	O
,	O	O
oncle	O	O
meunier	O	O
s'	B-EVENT	O
élance	E-EVENT	O
plutôt	O	O
qu'	O	O
il	O	O
ne	O	O
monte	O	O
dans	O	O
notre	O	O
compartiment	O	O
.	O	O

Il	O	O
a	B-EVENT	O
un	I-EVENT	O
air	I-EVENT	O
fâché	E-EVENT	O
que	O	O
je	O	O
ne	O	O
lui	O	O
ai	O	O
jamais	O	O
vu	O	O
.	O	O

Et	O	O
,	O	O
sans	O	O
embrasser	O	O
sa	O	O
sœur	O	O
ni	O	O
tendre	O	O
la	O	O
main	O	O
à	O	O
son	O	O
beau	O	O
-	O	O
frère	O	O
,	O	O
il	O	O
me	B-EVENT	O
soulève	I-EVENT	O
de	I-EVENT	O
la	I-EVENT	O
banquette	E-EVENT	O
et	O	O
m'	B-EVENT	O
emporte	I-EVENT	O
jusqu'	I-EVENT	O
à	I-EVENT	O
la	I-EVENT	O
voiture	E-EVENT	O
longue	O	O
et	O	O
basse	O	O
,	O	O
dans	O	O
laquelle	O	O
je	O	O
passerai	O	O
dorénavant	O	O
toutes	O	O
mes	O	O
journées	O	O
.	O	O

En	B-EVENT	O
traversant	I-EVENT	O
le	I-EVENT	O
village	E-EVENT	O
,	O	O
j'	O	O
éprouve	B-EVENT	O
une	I-EVENT	O
grande	I-EVENT	O
honte	E-EVENT	O
à	O	O
être	O	O
vue	O	O
dans	O	O
cette	O	O
voiture	O	O
d'	O	O
infirme	O	O
.	O	O

La	O	O
nuit	O	O
,	O	O
heureusement	O	O
,	O	O
commence	O	O
d'	O	O
assombrir	O	O
la	O	O
campagne	O	O
,	O	O
et	O	O
si	O	O
beaucoup	O	O
de	O	O
portes	O	O
sont	O	O
ouvertes	O	O
à	O	O
cause	O	O
de	O	O
la	O	O
douceur	O	O
du	O	O
printemps	O	O
,	O	O
il	O	O
y	O	O
a	O	O
par	O	O
contre	O	O
très	O	O
peu	O	O
de	O	O
gens	O	O
dehors	O	O
.	O	O

Le	O	O
trajet	S-EVENT	O
se	B-EVENT	O
fait	I-EVENT	O
en	I-EVENT	O
silence	E-EVENT	O
.	O	O

Mes	O	O
parents	O	O
marchent	B-EVENT	O
de	I-EVENT	O
chaque	I-EVENT	O
côté	I-EVENT	O
de	I-EVENT	O
moi	E-EVENT	O
,	O	O
et	O	O
leur	O	O
pas	O	O
,	O	O
et	O	O
celui	O	O
d'	O	O
oncle	O	O
meunier	O	O
font	O	O
à	O	O
peine	O	O
plus	O	O
de	O	O
bruit	O	O
sur	O	O
le	O	O
gravier	O	O
que	O	O
les	O	O
roues	O	O
caoutchoutées	O	O
de	O	O
ma	O	O
voiture	O	O
.	O	O

Le	O	O
village	O	O
dépassé	O	O
,	O	O
nous	O	O
suivons	B-EVENT	O
la	I-EVENT	O
route	E-EVENT	O
qui	O	O
descend	O	O
à	O	O
la	O	O
rivière	O	O
et	O	O
la	O	O
longe	O	O
jusqu'	O	O
au	O	O
moulin	O	O
.	O	O

Tante	O	O
Rude	O	O
nous	B-EVENT	O
attend	E-EVENT	O
au	O	O
bout	O	O
du	O	O
chemin	O	O
.	O	O

En	B-EVENT	O
approchant	E-EVENT	O
,	O	O
je	O	O
vois	S-EVENT	O
bien	O	O
que	O	O
c'	O	O
est	O	O
son	B-EVENT	O
mari	E-EVENT	O
qu'	O	O
elle	O	O
regarde	S-EVENT	O
et	O	O
non	O	O
pas	O	O
nous	O	O
.	O	O

Elle	O	O
se	B-EVENT	O
tient	I-EVENT	O
plus	I-EVENT	O
droite	I-EVENT	O
et	I-EVENT	O
plus	I-EVENT	O
raide	I-EVENT	O
que	I-EVENT	O
jamais	E-EVENT	O
,	O	O
et	O	O
son	O	O
visage	O	O
me	O	O
paraît	O	O
plus	O	O
autoritaire	O	O
encore	O	O
.	O	O

Va	O	O
-	O	O
t	O	O
-	O	O
elle	O	O
me	O	O
gronder	O	O
,	O	O
de	O	O
me	O	O
faire	O	O
rouler	O	O
ainsi	O	O
dans	O	O
une	O	O
voiture	O	O
?	O	O
Je	O	O
me	O	O
souviens	O	O
qu'	O	O
elle	O	O
n'	O	O
aime	O	O
pas	O	O
les	O	O
malades	O	O
.	O	O

Cependant	O	O
,	O	O
elle	O	O
se	B-EVENT	O
penche	I-EVENT	O
sur	I-EVENT	O
moi	I-EVENT	O
pour	I-EVENT	O
m'	I-EVENT	O
embrasser	E-EVENT	O
,	O	O
mais	O	O
c'	O	O
est	O	O
du	O	O
bout	O	O
des	O	O
lèvres	O	O
,	O	O
on	O	O
dirait	O	O
même	O	O
avec	O	O
dégoût	O	O
.	O	O

Et	O	O
sans	B-EVENT	O
un	I-EVENT	O
mot	I-EVENT	O
de	I-EVENT	O
bienvenue	E-EVENT	O
à	O	O
mes	O	O
parents	O	O
,	O	O
elle	O	O
passe	B-EVENT	O
la	I-EVENT	O
barrière	E-EVENT	O
,	O	O
et	O	O
marche	S-EVENT	O
en	O	O
avant	O	O
comme	O	O
si	O	O
nous	O	O
ne	O	O
connaissions	O	O
pas	O	O
le	O	O
chemin	O	O
,	O	O
et	O	O
qu'	O	O
elle	O	O
fût	O	O
venue	O	O
seulement	O	O
pour	O	O
nous	O	O
le	O	O
montrer	O	O
.	O	O

À	O	O
mon	O	O
étonnement	S-EVENT	O
ce	O	O
n'	O	O
est	O	O
pas	O	O
chez	O	O
elle	O	O
qu'	O	O
elle	O	O
nous	B-EVENT	O
conduit	E-EVENT	O
.	O	O

C'	O	O
est	O	O
chez	O	O
Manine	S-EVENT	O
,	O	O
la	O	O
jeune	O	O
veuve	O	O
du	O	O
garçon	O	O
meunier	O	O
,	O	O
dont	O	O
la	O	O
maison	O	O
est	O	O
séparée	O	O
du	O	O
moulin	O	O
par	O	O
un	O	O
grand	O	O
verger	O	O
