?	O	-
»	O	-
Elle	O	-
reprit	B-EVENT	9
,	O	-
en	O	-
me	O	-
parlant	O	-
dans	O	-
la	O	-
bouche	O	-
,	O	-
me	B-EVENT	9
jetant	I-EVENT	-
son	O	-
haleine	O	-
chaude	O	-
au	O	-
fond	O	-
de	O	-
la	O	-
gorge	O	-
,	O	-
mouillant	B-EVENT	9
ma	O	-
moustache	O	-
de	O	-

,	O	-
me	B-EVENT	2
jetant	I-EVENT	-
son	O	-
haleine	O	-
chaude	O	-
au	O	-
fond	O	-
de	O	-
la	O	-
gorge	O	-
,	O	-
mouillant	B-EVENT	2
ma	O	-
moustache	O	-
de	O	-
son	O	-
souffle	O	-
:	O	-
-	O	-
-	O	-
«	O	-
C'	O	-
est	O	-
pour	O	-
me	O	-
faire	O	-
un	O	-
souvenir	O	-
.	O	-
»	O	-
-	O	-

son	O	-
souffle	O	-
:	O	-
-	O	-
-	O	-
«	O	-
C'	O	-
est	O	-
pour	O	-
me	O	-
faire	O	-
un	O	-
souvenir	O	-
.	O	-
»	O	-
-	O	-
-	O	-
Et	O	-
l'	O	-
_r_	O	-
de	O	-
souvenir	O	-
traîna	O	-
longtemps	O	-
avec	O	-
un	O	-
fracas	O	-
de	O	-
torrent	O	-
sur	O	-
des	O	-
roches	O	-

-	O	-
Et	O	-
l'	O	-
_r_	O	-
de	O	-
souvenir	O	-
traîna	O	-
longtemps	O	-
avec	O	-
un	O	-
fracas	O	-
de	O	-
torrent	O	-
sur	O	-
des	O	-
roches	O	-
.	O	-
Je	O	-
ne	O	-
saisissais	B-EVENT	20
point	O	-
son	O	-
idée	O	-
.	O	-
Elle	O	-
passa	B-EVENT	20
ses	I-EVENT	-
bras	I-EVENT	-
à	I-EVENT	-
mon	I-EVENT	-
cou	I-EVENT	-
.	I-EVENT	-

.	O	-
Je	O	-
ne	O	-
saisissais	B-EVENT	4
point	O	-
son	O	-
idée	O	-
.	O	-
Elle	O	-
passa	B-EVENT	4
ses	I-EVENT	-
bras	I-EVENT	-
à	I-EVENT	-
mon	I-EVENT	-
cou	I-EVENT	-
.	I-EVENT	-
-	O	-
-	O	-
«	O	-
Quand	O	-
tu	O	-
ne	O	-
seras	O	-
plus	O	-
là	O	-
,	O	-
j'	O	-
y	O	-
penserai	O	-
.	O	-
Et	O	-
quand	O	-

-	O	-
-	O	-
«	O	-
Quand	O	-
tu	O	-
ne	O	-
seras	O	-
plus	O	-
là	O	-
,	O	-
j'	O	-
y	O	-
penserai	O	-
.	O	-
Et	O	-
quand	O	-
j'	O	-
embrasserai	O	-
mon	O	-
mari	O	-
,	O	-
il	O	-
me	O	-
semblera	O	-
que	O	-
ce	O	-
sera	O	-
toi	O	-
.	O	-
»	O	-
Et	O	-
les	O	-

j'	O	-
embrasserai	O	-
mon	O	-
mari	O	-
,	O	-
il	O	-
me	O	-
semblera	O	-
que	O	-
ce	O	-
sera	O	-
toi	O	-
.	O	-
»	O	-
Et	O	-
les	O	-
_rrrai_	O	-
et	O	-
les	O	-
_rrra_	O	-
prenaient	O	-
en	O	-
sa	O	-
voix	O	-
des	O	-
grondements	O	-
de	O	-
tonnerres	O	-
familiers	O	-
.	O	-
Je	O	-
murmurai	B-EVENT	32

_rrrai_	O	-
et	O	-
les	O	-
_rrra_	O	-
prenaient	O	-
en	O	-
sa	O	-
voix	O	-
des	O	-
grondements	O	-
de	O	-
tonnerres	O	-
familiers	O	-
.	O	-
Je	O	-
murmurai	B-EVENT	16
attendri	B-EVENT	16
et	O	-
très	O	-
égayé	B-EVENT	16
:	O	-
«	O	-
Mais	O	-
tu	O	-
es	O	-
folle	O	-
.	O	-
J'	O	-
aime	O	-
mieux	O	-
rester	O	-
chez	O	-

attendri	B-EVENT	1
et	O	-
très	O	-
égayé	B-EVENT	1
:	O	-
«	O	-
Mais	O	-
tu	O	-
es	O	-
folle	O	-
.	O	-
J'	O	-
aime	O	-
mieux	O	-
rester	O	-
chez	O	-
moi	O	-
.	O	-
»	O	-
Je	O	-
n'	O	-
ai	O	-
,	O	-
en	O	-
effet	O	-
,	O	-
aucun	O	-
goût	O	-
pour	O	-
les	O	-
rendez	O	-
-	O	-

moi	O	-
.	O	-
»	O	-
Je	O	-
n'	O	-
ai	O	-
,	O	-
en	O	-
effet	O	-
,	O	-
aucun	O	-
goût	O	-
pour	O	-
les	O	-
rendez	O	-
-	O	-
vous	O	-
sous	O	-
un	O	-
toit	O	-
conjugal	O	-
;	O	-
ce	O	-
sont	O	-
là	O	-
des	O	-
souricières	O	-
où	O	-
sont	O	-
toujours	O	-
pris	O	-
les	O	-

vous	O	-
sous	O	-
un	O	-
toit	O	-
conjugal	O	-
;	O	-
ce	O	-
sont	O	-
là	O	-
des	O	-
souricières	O	-
où	O	-
sont	O	-
toujours	O	-
pris	O	-
les	O	-
imbéciles	O	-
.	O	-
Mais	O	-
elle	O	-
me	B-EVENT	21
pria	I-EVENT	-
,	O	-
me	B-EVENT	21
supplia	I-EVENT	-
,	O	-
pleura	B-EVENT	21
même	O	-
,	O	-
ajoutant	B-EVENT	21
:	O	-
-	O	-

imbéciles	O	-
.	O	-
Mais	O	-
elle	O	-
me	B-EVENT	5
pria	I-EVENT	-
,	O	-
me	B-EVENT	5
supplia	I-EVENT	-
,	O	-
pleura	B-EVENT	5
même	O	-
,	O	-
ajoutant	B-EVENT	5
:	O	-
-	O	-
-	O	-
«	O	-
Tu	O	-
verras	O	-
comme	O	-
je	O	-
t'	O	-
aimerrrai	O	-
.	O	-
»	O	-
_T	O	-
'	O	-
aimerrrai_	O	-
retentissait	O	-
à	O	-
la	O	-

-	O	-
«	O	-
Tu	O	-
verras	O	-
comme	O	-
je	O	-
t'	O	-
aimerrrai	O	-
.	O	-
»	O	-
_T	O	-
'	O	-
aimerrrai_	O	-
retentissait	O	-
à	O	-
la	O	-
façon	O	-
d'	O	-
un	O	-
roulement	O	-
de	O	-
tambour	O	-
battant	O	-
la	O	-
charge	O	-
.	O	-
Son	O	-
désir	B-EVENT	28
me	O	-
semblait	O	-
tellement	O	-
singulier	O	-

façon	O	-
d'	O	-
un	O	-
roulement	O	-
de	O	-
tambour	O	-
battant	O	-
la	O	-
charge	O	-
.	O	-
Son	O	-
désir	B-EVENT	12
me	O	-
semblait	O	-
tellement	O	-
singulier	O	-
que	O	-
je	O	-
ne	B-EVENT	12
me	I-EVENT	-
l'	I-EVENT	-
expliquais	I-EVENT	-
point	I-EVENT	-
;	O	-
puis	O	-
,	O	-
en	B-EVENT	12
y	I-EVENT	-
songeant	I-EVENT	-
,	O	-
je	O	-
crus	B-EVENT	12

que	O	-
je	O	-
ne	B-EVENT	3
me	I-EVENT	-
l'	I-EVENT	-
expliquais	I-EVENT	-
point	I-EVENT	-
;	O	-
puis	O	-
,	O	-
en	B-EVENT	3
y	I-EVENT	-
songeant	I-EVENT	-
,	O	-
je	O	-
crus	B-EVENT	3
démêler	O	-
quelque	O	-
haine	O	-
profonde	O	-
contre	O	-
son	O	-
mari	O	-
,	O	-
une	O	-
de	O	-
ces	O	-
vengeances	O	-
secrètes	O	-
de	O	-
femme	O	-
qui	O	-

démêler	O	-
quelque	O	-
haine	O	-
profonde	O	-
contre	O	-
son	O	-
mari	O	-
,	O	-
une	O	-
de	O	-
ces	O	-
vengeances	O	-
secrètes	O	-
de	O	-
femme	O	-
qui	O	-
trompe	O	-
avec	O	-
délices	O	-
l'	O	-
homme	O	-
abhorré	O	-
,	O	-
et	O	-
le	O	-
veut	O	-
encore	O	-
tromper	O	-
chez	O	-
lui	O	-
,	O	-
dans	O	-

trompe	O	-
avec	O	-
délices	O	-
l'	O	-
homme	O	-
abhorré	O	-
,	O	-
et	O	-
le	O	-
veut	O	-
encore	O	-
tromper	O	-
chez	O	-
lui	O	-
,	O	-
dans	O	-
ses	O	-
meubles	O	-
,	O	-
dans	O	-
ses	O	-
draps	O	-
.	O	-
Je	O	-
lui	O	-
dis	B-EVENT	26
:	O	-
-	O	-
-	O	-
«	O	-
Ton	O	-
mari	O	-

ses	O	-
meubles	O	-
,	O	-
dans	O	-
ses	O	-
draps	O	-
.	O	-
Je	O	-
lui	O	-
dis	B-EVENT	10
:	O	-
-	O	-
-	O	-
«	O	-
Ton	O	-
mari	O	-
est	O	-
très	O	-
méchant	O	-
pour	O	-
toi	O	-
?	O	-
»	O	-
Elle	O	-
prit	O	-
un	O	-
air	O	-
fâché	O	-
.	O	-
-	O	-
-	O	-
«	O	-

est	O	-
très	O	-
méchant	O	-
pour	O	-
toi	O	-
?	O	-
»	O	-
Elle	O	-
prit	O	-
un	O	-
air	O	-
fâché	O	-
.	O	-
-	O	-
-	O	-
«	O	-
Oh	O	-
non	O	-
,	O	-
très	O	-
bon	O	-
.	O	-
-	O	-
-	O	-
Mais	O	-
tu	O	-
ne	O	-
l'	O	-
aimes	O	-
pas	O	-
,	O	-
toi	O	-

Oh	O	-
non	O	-
,	O	-
très	O	-
bon	O	-
.	O	-
-	O	-
-	O	-
Mais	O	-
tu	O	-
ne	O	-
l'	O	-
aimes	O	-
pas	O	-
,	O	-
toi	O	-
?	O	-
»	O	-
Elle	O	-
me	B-EVENT	20
fixa	I-EVENT	-
avec	O	-
ses	O	-
larges	O	-
yeux	O	-
étonnés	O	-
.	O	-
«	O	-
Si	O	-
,	O	-
je	B-EVENT	20
l'	I-EVENT	-

?	O	-
»	O	-
Elle	O	-
me	B-EVENT	4
fixa	I-EVENT	-
avec	O	-
ses	O	-
larges	O	-
yeux	O	-
étonnés	O	-
.	O	-
«	O	-
Si	O	-
,	O	-
je	B-EVENT	4
l'	I-EVENT	-
aime	I-EVENT	-
beaucoup	O	-
,	O	-
au	O	-
contraire	O	-
,	O	-
beaucoup	O	-
,	O	-
beaucoup	O	-
,	O	-
mais	O	-
pas	O	-
tant	O	-
que	O	-
toi	O	-
,	O	-

aime	I-EVENT	-
beaucoup	O	-
,	O	-
au	O	-
contraire	O	-
,	O	-
beaucoup	O	-
,	O	-
beaucoup	O	-
,	O	-
mais	O	-
pas	O	-
tant	O	-
que	O	-
toi	O	-
,	O	-
mon	O	-
coeurrr	O	-
,	O	-
»	O	-
Je	O	-
ne	B-EVENT	22
comprenais	I-EVENT	-
plus	I-EVENT	-
du	O	-
tout	O	-
,	O	-
et	O	-
comme	O	-
je	O	-
cherchais	O	-
à	O	-

mon	O	-
coeurrr	O	-
,	O	-
»	O	-
Je	O	-
ne	B-EVENT	6
comprenais	I-EVENT	-
plus	I-EVENT	-
du	O	-
tout	O	-
,	O	-
et	O	-
comme	O	-
je	O	-
cherchais	O	-
à	O	-
deviner	O	-
,	O	-
elle	O	-
appuya	B-EVENT	6
sur	O	-
ma	O	-
bouche	O	-
une	O	-
de	O	-
ces	O	-
caresses	B-EVENT	6
dont	O	-
elle	O	-
connaissait	O	-
le	O	-
pouvoir	O	-

deviner	O	-
,	O	-
elle	O	-
appuya	B-EVENT	4
sur	O	-
ma	O	-
bouche	O	-
une	O	-
de	O	-
ces	O	-
caresses	B-EVENT	4
dont	O	-
elle	O	-
connaissait	O	-
le	O	-
pouvoir	O	-
,	O	-
puis	O	-
elle	O	-
murmura	B-EVENT	4
:	O	-
-	O	-
-	O	-
«	O	-
Tu	O	-
viendrras	O	-
,	O	-
dis	O	-
?	O	-
»	O	-
Je	O	-
résistai	B-EVENT	4

,	O	-
puis	O	-
elle	O	-
murmura	B-EVENT	4
:	O	-
-	O	-
-	O	-
«	O	-
Tu	O	-
viendrras	O	-
,	O	-
dis	O	-
?	O	-
»	O	-
Je	O	-
résistai	B-EVENT	4
cependant	O	-
.	O	-
Alors	O	-
elle	O	-
s'	B-EVENT	4
habilla	I-EVENT	-
tout	O	-
de	O	-
suite	O	-
et	O	-
s'	B-EVENT	4
en	I-EVENT	-
alla	I-EVENT	-
.	O	-
Elle	O	-
fut	O	-

cependant	O	-
.	O	-
Alors	O	-
elle	O	-
s'	B-EVENT	5
habilla	I-EVENT	-
tout	O	-
de	O	-
suite	O	-
et	O	-
s'	B-EVENT	5
en	I-EVENT	-
alla	I-EVENT	-
.	O	-
Elle	O	-
fut	O	-
huit	O	-
jours	O	-
sans	O	-
se	O	-
montrer	O	-
.	O	-
Le	O	-
neuvième	O	-
jour	O	-
elle	O	-
reparut	B-EVENT	5
,	O	-
s'	B-EVENT	5
arrêta	I-EVENT	-
gravement	O	-
sur	O	-

huit	O	-
jours	O	-
sans	O	-
se	O	-
montrer	O	-
.	O	-
Le	O	-
neuvième	O	-
jour	O	-
elle	O	-
reparut	B-EVENT	11
,	O	-
s'	B-EVENT	11
arrêta	I-EVENT	-
gravement	O	-
sur	O	-
le	O	-
seuil	O	-
de	O	-
ma	O	-
chambre	O	-
et	O	-
demanda	B-EVENT	11
:	O	-
-	O	-
-	O	-
«	O	-
Viendras	O	-
-	O	-
tu	O	-
ce	O	-
soir	O	-

le	O	-
seuil	O	-
de	O	-
ma	O	-
chambre	O	-
et	O	-
demanda	B-EVENT	7
:	O	-
-	O	-
-	O	-
«	O	-
Viendras	O	-
-	O	-
tu	O	-
ce	O	-
soir	O	-
dorrrmirrr	O	-
chez	O	-
moi	O	-
?	O	-
Si	O	-
tu	O	-
ne	O	-
viens	O	-
pas	O	-
,	O	-
je	O	-
m'	O	-
en	O	-
vais	O	-
.	O	-
»	O	-

dorrrmirrr	O	-
chez	O	-
moi	O	-
?	O	-
Si	O	-
tu	O	-
ne	O	-
viens	O	-
pas	O	-
,	O	-
je	O	-
m'	O	-
en	O	-
vais	O	-
.	O	-
»	O	-
Huit	O	-
jours	O	-
,	O	-
c'	O	-
est	O	-
long	O	-
,	O	-
mon	O	-
ami	O	-
,	O	-
et	O	-
,	O	-
en	O	-
Afrique	O	-
,	O	-
ces	O	-

Huit	O	-
jours	O	-
,	O	-
c'	O	-
est	O	-
long	O	-
,	O	-
mon	O	-
ami	O	-
,	O	-
et	O	-
,	O	-
en	O	-
Afrique	O	-
,	O	-
ces	O	-
huit	O	-
jours	O	-
-	O	-
là	O	-
valaient	O	-
bien	O	-
un	O	-
mois	O	-
:	O	-
Je	O	-
criai	B-EVENT	27
:	O	-
-	O	-
-	O	-
«	O	-
Oui	O	-

huit	O	-
jours	O	-
-	O	-
là	O	-
valaient	O	-
bien	O	-
un	O	-
mois	O	-
:	O	-
Je	O	-
criai	B-EVENT	11
:	O	-
-	O	-
-	O	-
«	O	-
Oui	O	-
»	O	-
et	O	-
j'	O	-
ouvris	B-EVENT	11
les	I-EVENT	-
bras	I-EVENT	-
.	O	-
Elle	O	-
s'	O	-
y	O	-
jeta	B-EVENT	11
.	O	-
Elle	O	-
m'	B-EVENT	11
attendit	I-EVENT	-
,	O	-

»	O	-
et	O	-
j'	O	-
ouvris	B-EVENT	4
les	I-EVENT	-
bras	I-EVENT	-
.	O	-
Elle	O	-
s'	O	-
y	O	-
jeta	B-EVENT	4
.	O	-
Elle	O	-
m'	B-EVENT	4
attendit	I-EVENT	-
,	O	-
à	O	-
la	O	-
nuit	O	-
,	O	-
dans	O	-
une	O	-
rue	O	-
voisine	O	-
,	O	-
et	O	-
me	B-EVENT	4
guida	I-EVENT	-
.	O	-
Ils	O	-
habitaient	O	-
près	O	-

à	O	-
la	O	-
nuit	O	-
,	O	-
dans	O	-
une	O	-
rue	O	-
voisine	O	-
,	O	-
et	O	-
me	B-EVENT	11
guida	I-EVENT	-
.	O	-
Ils	O	-
habitaient	O	-
près	O	-
du	O	-
port	O	-
une	O	-
petite	O	-
maison	O	-
basse	O	-
.	O	-
Je	O	-
traversai	B-EVENT	11
d'	O	-
abord	O	-
une	O	-
cuisine	O	-
où	O	-
le	O	-
ménage	O	-

du	O	-
port	O	-
une	O	-
petite	O	-
maison	O	-
basse	O	-
.	O	-
Je	O	-
traversai	B-EVENT	9
d'	O	-
abord	O	-
une	O	-
cuisine	O	-
où	O	-
le	O	-
ménage	O	-
prenait	O	-
ses	O	-
repas	O	-
,	O	-
et	O	-
je	O	-
pénétrai	B-EVENT	9
dans	O	-
la	O	-
chambre	O	-
blanchie	O	-
à	O	-
la	O	-
chaux	O	-
,	O	-
propre	O	-

prenait	O	-
ses	O	-
repas	O	-
,	O	-
et	O	-
je	O	-
pénétrai	B-EVENT	7
dans	O	-
la	O	-
chambre	O	-
blanchie	O	-
à	O	-
la	O	-
chaux	O	-
,	O	-
propre	O	-
,	O	-
avec	O	-
des	O	-
photographies	O	-
de	O	-
parents	O	-
le	O	-
long	O	-
des	O	-
murs	O	-
et	O	-
des	O	-
fleurs	O	-
de	O	-
papier	O	-
sous	O	-

,	O	-
avec	O	-
des	O	-
photographies	O	-
de	O	-
parents	O	-
le	O	-
long	O	-
des	O	-
murs	O	-
et	O	-
des	O	-
fleurs	O	-
de	O	-
papier	O	-
sous	O	-
des	O	-
globes	O	-
.	O	-
Marroca	O	-
semblait	B-EVENT	21
folle	O	-
de	O	-
joie	B-EVENT	21
;	O	-
elle	O	-
sautait	B-EVENT	21
,	O	-
répétant	B-EVENT	21
:	O	-
-	O	-
-	O	-

des	O	-
globes	O	-
.	O	-
Marroca	O	-
semblait	B-EVENT	5
folle	O	-
de	O	-
joie	B-EVENT	5
;	O	-
elle	O	-
sautait	B-EVENT	5
,	O	-
répétant	B-EVENT	5
:	O	-
-	O	-
-	O	-
«	O	-
Te	O	-
voilà	O	-
chez	O	-
nous	O	-
,	O	-
te	O	-
voilà	O	-
chez	O	-
toi	O	-
.	O	-
»	O	-
J'	O	-
agis	O	-
,	O	-
en	O	-

«	O	-
Te	O	-
voilà	O	-
chez	O	-
nous	O	-
,	O	-
te	O	-
voilà	O	-
chez	O	-
toi	O	-
.	O	-
»	O	-
J'	O	-
agis	O	-
,	O	-
en	O	-
effet	O	-
,	O	-
comme	O	-
chez	O	-
moi	O	-
.	O	-
J'	O	-
étais	O	-
un	O	-
peu	O	-
gêné	B-EVENT	27
,	O	-
je	O	-
l'	O	-
avoue	O	-
,	O	-

effet	O	-
,	O	-
comme	O	-
chez	O	-
moi	O	-
.	O	-
J'	O	-
étais	O	-
un	O	-
peu	O	-
gêné	B-EVENT	11
,	O	-
je	O	-
l'	O	-
avoue	O	-
,	O	-
même	O	-
inquiet	B-EVENT	11
.	O	-
Comme	O	-
j'	B-EVENT	11
hésitais	I-EVENT	-
,	O	-
dans	O	-
cette	O	-
demeure	O	-
inconnue	O	-
,	O	-
à	O	-
me	O	-
séparer	O	-
de	O	-

même	O	-
inquiet	B-EVENT	2
.	O	-
Comme	O	-
j'	B-EVENT	2
hésitais	I-EVENT	-
,	O	-
dans	O	-
cette	O	-
demeure	O	-
inconnue	O	-
,	O	-
à	O	-
me	O	-
séparer	O	-
de	O	-
certain	O	-
vêtement	O	-
sans	O	-
lequel	O	-
un	O	-
homme	O	-
surpris	O	-
devient	O	-
aussi	O	-
gauche	O	-
que	O	-
ridicule	O	-
,	O	-
et	O	-
incapable	O	-
de	O	-

certain	O	-
vêtement	O	-
sans	O	-
lequel	O	-
un	O	-
homme	O	-
surpris	O	-
devient	O	-
aussi	O	-
gauche	O	-
que	O	-
ridicule	O	-
,	O	-
et	O	-
incapable	O	-
de	O	-
toute	O	-
action	O	-
,	O	-
elle	O	-
me	O	-
l'	O	-
arracha	B-EVENT	23
de	I-EVENT	-
force	I-EVENT	-
et	O	-
l'	O	-
emporta	B-EVENT	23
dans	O	-
la	O	-
pièce	O	-
voisine	O	-

toute	O	-
action	O	-
,	O	-
elle	O	-
me	O	-
l'	O	-
arracha	B-EVENT	7
de	I-EVENT	-
force	I-EVENT	-
et	O	-
l'	O	-
emporta	B-EVENT	7
dans	O	-
la	O	-
pièce	O	-
voisine	O	-
,	O	-
avec	O	-
toutes	O	-
mes	O	-
autres	O	-
hardes	O	-
.	O	-
Je	O	-
repris	B-EVENT	7
enfin	O	-
mon	O	-
assurance	O	-
et	O	-
je	O	-
le	O	-
lui	O	-

,	O	-
avec	O	-
toutes	O	-
mes	O	-
autres	O	-
hardes	O	-
.	O	-
Je	O	-
repris	B-EVENT	9
enfin	O	-
mon	O	-
assurance	O	-
et	O	-
je	O	-
le	O	-
lui	O	-
prouvai	B-EVENT	9
de	O	-
tout	O	-
mon	O	-
pouvoir	O	-
,	O	-
si	O	-
bien	O	-
qu'	O	-
au	O	-
bout	O	-
de	O	-
deux	O	-
heures	O	-
nous	O	-
ne	B-EVENT	9

prouvai	B-EVENT	1
de	O	-
tout	O	-
mon	O	-
pouvoir	O	-
,	O	-
si	O	-
bien	O	-
qu'	O	-
au	O	-
bout	O	-
de	O	-
deux	O	-
heures	O	-
nous	O	-
ne	B-EVENT	1
songions	I-EVENT	-
guère	I-EVENT	-
encore	O	-
au	O	-
repos	O	-
,	O	-
quand	O	-
des	O	-
coups	B-EVENT	1
violents	O	-
frappés	O	-
soudain	O	-
contre	O	-
la	O	-
porte	O	-
nous	B-EVENT	1

songions	I-EVENT	-
guère	I-EVENT	-
encore	O	-
au	O	-
repos	O	-
,	O	-
quand	O	-
des	O	-
coups	B-EVENT	9
violents	O	-
frappés	O	-
soudain	O	-
contre	O	-
la	O	-
porte	O	-
nous	B-EVENT	9
firent	I-EVENT	-
tressaillir	I-EVENT	-
;	O	-
et	O	-
une	O	-
voix	O	-
forte	O	-
d'	O	-
homme	O	-
cria	B-EVENT	9
:	O	-
-	O	-
-	O	-
«	O	-
Marroca	O	-
,	O	-

firent	I-EVENT	-
tressaillir	I-EVENT	-
;	O	-
et	O	-
une	O	-
voix	O	-
forte	O	-
d'	O	-
homme	O	-
cria	B-EVENT	10
:	O	-
-	O	-
-	O	-
«	O	-
Marroca	O	-
,	O	-
c'	O	-
est	O	-
moi	O	-
.	O	-
»	O	-
Elle	O	-
fit	B-EVENT	10
un	I-EVENT	-
bond	I-EVENT	-
:	O	-
-	O	-
-	O	-
«	O	-
Mon	O	-
mari	O	-
!	O	-

c'	O	-
est	O	-
moi	O	-
.	O	-
»	O	-
Elle	O	-
fit	B-EVENT	7
un	I-EVENT	-
bond	I-EVENT	-
:	O	-
-	O	-
-	O	-
«	O	-
Mon	O	-
mari	O	-
!	O	-
Vite	O	-
,	O	-
cache	O	-
-	O	-
toi	O	-
sous	O	-
le	O	-
lit	O	-
.	O	-
»	O	-
Je	O	-
cherchais	B-EVENT	7
éperdument	O	-
mon	O	-
pantalon	O	-
;	O	-

Vite	O	-
,	O	-
cache	O	-
-	O	-
toi	O	-
sous	O	-
le	O	-
lit	O	-
.	O	-
»	O	-
Je	O	-
cherchais	B-EVENT	12
éperdument	O	-
mon	O	-
pantalon	O	-
;	O	-
mais	O	-
elle	O	-
me	B-EVENT	12
poussa	I-EVENT	-
,	O	-
haletante	B-EVENT	12
:	O	-
-	O	-
-	O	-
«	O	-
Va	O	-
donc	O	-
,	O	-
va	O	-
donc	O	-
.	O	-

mais	O	-
elle	O	-
me	B-EVENT	3
poussa	I-EVENT	-
,	O	-
haletante	B-EVENT	3
:	O	-
-	O	-
-	O	-
«	O	-
Va	O	-
donc	O	-
,	O	-
va	O	-
donc	O	-
.	O	-
»	O	-
Je	O	-
m'	B-EVENT	3
étendis	I-EVENT	-
à	O	-
plat	O	-
ventre	O	-
et	O	-
me	O	-
glissai	O	-
sans	O	-
murmurer	O	-
sous	O	-
ce	O	-
lit	O	-
,	O	-

»	O	-
Je	O	-
m'	B-EVENT	3
étendis	I-EVENT	-
à	O	-
plat	O	-
ventre	O	-
et	O	-
me	O	-
glissai	O	-
sans	O	-
murmurer	O	-
sous	O	-
ce	O	-
lit	O	-
,	O	-
sur	O	-
lequel	O	-
j'	O	-
étais	O	-
si	O	-
bien	O	-
.	O	-
Alors	O	-
elle	O	-
passa	B-EVENT	3
dans	O	-
la	O	-
cuisine	O	-
.	O	-
Je	O	-
l'	B-EVENT	3

sur	O	-
lequel	O	-
j'	O	-
étais	O	-
si	O	-
bien	O	-
.	O	-
Alors	O	-
elle	O	-
passa	B-EVENT	10
dans	O	-
la	O	-
cuisine	O	-
.	O	-
Je	O	-
l'	B-EVENT	10
entendis	I-EVENT	-
ouvrir	O	-
une	O	-
armoire	O	-
,	O	-
la	O	-
fermer	O	-
,	O	-
puis	O	-
elle	O	-
revint	B-EVENT	10
,	O	-
apportant	B-EVENT	10
un	O	-
objet	O	-
que	O	-

entendis	I-EVENT	-
ouvrir	O	-
une	O	-
armoire	O	-
,	O	-
la	O	-
fermer	O	-
,	O	-
puis	O	-
elle	O	-
revint	B-EVENT	11
,	O	-
apportant	B-EVENT	11
un	O	-
objet	O	-
que	O	-
je	O	-
n'	O	-
aperçus	O	-
pas	O	-
,	O	-
mais	O	-
qu'	O	-
elle	O	-
posa	B-EVENT	11
vivement	O	-
quelque	O	-
part	O	-
;	O	-
et	O	-
,	O	-
comme	O	-

je	O	-
n'	O	-
aperçus	O	-
pas	O	-
,	O	-
mais	O	-
qu'	O	-
elle	O	-
posa	B-EVENT	9
vivement	O	-
quelque	O	-
part	O	-
;	O	-
et	O	-
,	O	-
comme	O	-
son	O	-
mari	O	-
perdait	B-EVENT	9
patience	I-EVENT	-
,	O	-
elle	O	-
répondit	B-EVENT	9
d'	O	-
un	O	-
voix	O	-
forte	O	-
et	O	-
calme	O	-
:	O	-
-	O	-
-	O	-

son	O	-
mari	O	-
perdait	B-EVENT	3
patience	I-EVENT	-
,	O	-
elle	O	-
répondit	B-EVENT	3
d'	O	-
un	O	-
voix	O	-
forte	O	-
et	O	-
calme	O	-
:	O	-
-	O	-
-	O	-
«	O	-
Je	O	-
ne	O	-
trrrouve	O	-
pas	O	-
les	O	-
allumettes	O	-
;	O	-
»	O	-
puis	O	-
soudain	O	-
:	O	-
-	O	-
-	O	-
«	O	-
Les	O	-

«	O	-
Je	O	-
ne	O	-
trrrouve	O	-
pas	O	-
les	O	-
allumettes	O	-
;	O	-
»	O	-
puis	O	-
soudain	O	-
:	O	-
-	O	-
-	O	-
«	O	-
Les	O	-
voilà	O	-
,	O	-
je	O	-
t'	O	-
ouvrrre	O	-
.	O	-
»	O	-
;	O	-
Et	O	-
elle	O	-
ouvrit	B-EVENT	27
.	O	-
L'	O	-
homme	O	-
entra	B-EVENT	27
.	O	-

voilà	O	-
,	O	-
je	O	-
t'	O	-
ouvrrre	O	-
.	O	-
»	O	-
;	O	-
Et	O	-
elle	O	-
ouvrit	B-EVENT	11
.	O	-
L'	O	-
homme	O	-
entra	B-EVENT	11
.	O	-
Je	O	-
ne	O	-
vis	B-EVENT	11
que	O	-
ses	O	-
pieds	O	-
,	O	-
des	O	-
pieds	O	-
énormes	O	-
.	O	-
Si	O	-
le	O	-
reste	O	-
se	O	-
trouvait	O	-

Je	O	-
ne	O	-
vis	B-EVENT	3
que	O	-
ses	O	-
pieds	O	-
,	O	-
des	O	-
pieds	O	-
énormes	O	-
.	O	-
Si	O	-
le	O	-
reste	O	-
se	O	-
trouvait	O	-
en	O	-
proportion	O	-
,	O	-
il	O	-
devait	O	-
être	O	-
un	O	-
colosse	O	-
.	O	-
J'	O	-
entendis	B-EVENT	3
des	O	-
baisers	O	-
,	O	-
une	O	-
tape	B-EVENT	3

en	O	-
proportion	O	-
,	O	-
il	O	-
devait	O	-
être	O	-
un	O	-
colosse	O	-
.	O	-
J'	O	-
entendis	B-EVENT	11
des	O	-
baisers	O	-
,	O	-
une	O	-
tape	B-EVENT	11
sur	O	-
de	O	-
la	O	-
chair	O	-
nue	O	-
,	O	-
un	O	-
rire	B-EVENT	11
;	O	-
puis	O	-
il	O	-
dit	B-EVENT	11
avec	O	-
un	O	-
accent	O	-
marseillais	O	-

sur	O	-
de	O	-
la	O	-
chair	O	-
nue	O	-
,	O	-
un	O	-
rire	B-EVENT	8
;	O	-
puis	O	-
il	O	-
