fut	O	O	O	-
impossible	O	O	O	-
de	O	O	O	-
sauter	O	O	O	-
.	O	O	O	-
Ses	B-PER	O	O	21
jambes	O	O	O	-
étaient	O	O	O	-
devenues	O	O	O	-
aussi	O	O	O	-
lourdes	O	O	O	-
que	O	O	O	-
sa	B-PER	O	O	21
tête	O	O	O	-
,	O	O	O	-
dans	O	O	O	-
laquelle	O	O	O	-
la	O	O	O	-
voix	O	O	O	-
triste	O	O	O	-
et	O	O	O	-
dure	O	O	O	-
de	O	O	O	-
son	B-PER	B-PER	O	21
grand	O	I-PER	O	-
-	O	I-PER	O	-
père	O	I-PER	O	-
redisait	O	O	O	-
sans	O	O	O	-
cesse	O	O	O	-
:	O	O	O	-
«	O	O	O	-
Au	O	O	O	-
frais	O	O	O	-
matin	O	O	O	-
les	O	O	O	-
coqs	O	O	O	-
ont	O	O	O	-
chanté	O	O	O	-
sa	B-PER	O	O	21
naissance	O	O	O	-
,	O	O	O	-
et	O	O	O	-
,	O	O	O	-
au	O	O	O	-
soir	O	O	O	-
tombant	O	O	O	-
,	O	O	O	-
la	O	O	O	-
cloche	O	O	O	-
de	O	O	O	-
l'	B-FAC	O	O	83
église	I-FAC	O	O	-
a	O	O	O	-
sonné	O	O	O	-
le	O	O	O	-
glas	O	O	O	-
pour	O	O	O	-
son	B-PER	B-PER	B-PER	21
père	O	I-PER	I-PER	-
et	O	O	I-PER	-
sa	B-PER	B-PER	I-PER	21
mère	O	E-PER	E-PER	-
.	O	O	O	-
»	O	O	O	-
Ses	B-PER	B-PER	O	21
compagnes	O	I-PER	O	-
la	B-PER	O	O	21
tiraient	O	O	O	-
et	O	O	O	-
la	B-PER	O	O	21
poussaient	B-PER	O	O	103
en	O	O	O	-
se	O	O	O	-
moquant	O	O	O	-
de	O	O	O	-
sa	B-PER	O	O	21
maladresse	O	O	O	-
.	O	O	O	-
Elle	B-PER	O	O	21
n'	O	O	O	-
y	O	O	O	-
était	O	O	O	-
pas	O	O	O	-
sensible	O	O	O	-
.	O	O	O	-
Un	O	O	O	-
étonnement	O	O	O	-
sans	O	O	O	-
bornes	O	O	O	-
était	O	O	O	-
en	O	O	O	-
elle	S-PER	O	O	21
.	O	O	O	-
Ainsi	O	O	O	-
,	O	O	O	-
comme	O	O	O	-
son	B-PER	B-PER	B-PER	21
ami	O	I-PER	I-PER	-
Noël	O	I-PER	I-PER	-
et	O	O	I-PER	-
les	B-PER	O	I-PER	133
autres	I-PER	O	I-PER	-
enfants	E-PER	O	E-PER	-
,	O	O	O	-
elle	B-PER	O	O	21
avait	O	O	O	-
eu	O	O	O	-
un	B-PER	B-PER	O	140
père	I-PER	I-PER	O	-
et	O	I-PER	O	-
une	B-PER	I-PER	O	143
mère	E-PER	E-PER	O	-
,	O	O	O	-
et	O	O	O	-
pour	O	O	O	-
eux	B-PER	O	O	148
le	O	O	O	-
glas	O	O	O	-
avait	O	O	O	-
sonné	O	O	O	-
,	O	O	O	-
comme	O	O	O	-
il	O	O	O	-
sonnait	O	O	O	-
pour	O	O	O	-
tous	O	B-PER	O	158
ceux	O	I-PER	O	-
qui	O	I-PER	O	-
mouraient	O	I-PER	O	-
au	B-GPE	I-PER	O	162
village	E-GPE	E-PER	O	-
.	O	O	O	-
La	O	O	O	-
classe	O	O	O	-
finie	O	O	O	-
,	O	O	O	-
sur	O	O	O	-
la	O	O	O	-
route	O	O	O	-
du	O	O	O	-
retour	O	O	O	-
,	O	O	O	-
où	O	O	O	-
elle	B-PER	O	O	21
traînait	O	O	O	-
les	O	O	O	-
pieds	O	O	O	-
presque	O	O	O	-
autant	O	O	O	-
que	O	O	O	-
son	B-PER	B-PER	O	21
grand	O	I-PER	O	-
-	O	I-PER	O	-
père	O	E-PER	O	-
,	O	O	O	-
elle	B-PER	O	O	21
comprenait	O	O	O	-
bien	O	O	O	-
que	O	O	O	-
,	O	O	O	-
pas	O	O	O	-
plus	O	O	O	-
que	O	O	O	-
lui	S-PER	O	O	196
,	O	O	O	-
elle	B-PER	O	O	21
n'	O	O	O	-
oublierait	O	O	O	-
la	B-TIME	O	O	201
date	I-TIME	O	O	-
du	I-TIME	O	O	-
trois	I-TIME	O	O	-
mai	I-TIME	O	O	-
avec	O	O	O	-
son	B-TIME	O	O	201
frais	O	O	O	-
matin	O	O	O	-
et	O	O	O	-
son	B-TIME	O	O	201
soir	O	O	O	-
tombant	O	O	O	-
.	O	O	O	-
Octobre	B-TIME	O	O	215
était	O	O	O	-
bien	O	O	O	-
près	O	O	O	-
de	O	O	O	-
finir	O	O	O	-
lorsque	O	O	O	-
Douce	B-PER	B-PER	O	21
et	O	I-PER	O	-
Noël	B-PER	I-PER	O	224
purent	O	O	O	-
enfin	O	O	O	-
se	O	O	O	-
retrouver	O	O	O	-
.	O	O	O	-
Ce	B-TIME	O	O	230
jeudi	I-TIME	O	O	-
-	I-TIME	O	O	-
là	I-TIME	O	O	-
n'	O	O	O	-
avait	O	O	O	-
pas	O	O	O	-
un	B-TIME	O	O	237
clair	I-TIME	O	O	-
matin	I-TIME	O	O	-
;	O	O	O	-
au	O	O	O	-
contraire	O	O	O	-
,	O	O	O	-
le	B-LOC	O	O	244
ciel	I-LOC	O	O	-
se	O	O	O	-
cachait	O	O	O	-
derrière	O	O	O	-
un	O	O	O	-
épais	O	O	O	-
rideau	O	O	O	-
gris	O	O	O	-
d'	O	O	O	-
où	O	O	O	-
sortait	O	O	O	-
une	O	O	O	-

jouer	O	O	O	-
les	B-PER	O	O	2
nouvelles	I-PER	O	O	-
!	O	O	O	-
Elle	B-PER	O	O	5
se	O	O	O	-
laissa	O	O	O	-
entraîner	O	O	O	-
dans	O	O	O	-
la	O	O	O	-
ronde	O	O	O	-
,	O	O	O	-
mais	O	O	O	-
il	O	O	O	-
lui	B-PER	O	O	5
fut	O	O	O	-
impossible	O	O	O	-
de	O	O	O	-
sauter	O	O	O	-
.	O	O	O	-
Ses	B-PER	O	O	5
jambes	O	O	O	-
étaient	O	O	O	-
devenues	O	O	O	-
aussi	O	O	O	-
lourdes	O	O	O	-
que	O	O	O	-
sa	B-PER	O	O	5
tête	O	O	O	-
,	O	O	O	-
dans	O	O	O	-
laquelle	O	O	O	-
la	O	O	O	-
voix	O	O	O	-
triste	O	O	O	-
et	O	O	O	-
dure	O	O	O	-
de	O	O	O	-
son	B-PER	B-PER	O	5
grand	O	I-PER	O	-
-	O	I-PER	O	-
père	O	I-PER	O	-
redisait	O	O	O	-
sans	O	O	O	-
cesse	O	O	O	-
:	O	O	O	-
«	O	O	O	-
Au	O	O	O	-
frais	O	O	O	-
matin	O	O	O	-
les	O	O	O	-
coqs	O	O	O	-
ont	O	O	O	-
chanté	O	O	O	-
sa	B-PER	O	O	5
naissance	O	O	O	-
,	O	O	O	-
et	O	O	O	-
,	O	O	O	-
au	O	O	O	-
soir	O	O	O	-
tombant	O	O	O	-
,	O	O	O	-
la	O	O	O	-
cloche	O	O	O	-
de	O	O	O	-
l'	B-FAC	O	O	67
église	I-FAC	O	O	-
a	O	O	O	-
sonné	O	O	O	-
le	O	O	O	-
glas	O	O	O	-
pour	O	O	O	-
son	B-PER	B-PER	B-PER	5
père	O	I-PER	I-PER	-
et	O	O	I-PER	-
sa	B-PER	B-PER	I-PER	5
mère	O	E-PER	E-PER	-
.	O	O	O	-
»	O	O	O	-
Ses	B-PER	B-PER	O	5
compagnes	O	I-PER	O	-
la	B-PER	O	O	5
tiraient	O	O	O	-
et	O	O	O	-
la	B-PER	O	O	5
poussaient	B-PER	O	O	87
en	O	O	O	-
se	O	O	O	-
moquant	O	O	O	-
de	O	O	O	-
sa	B-PER	O	O	5
maladresse	O	O	O	-
.	O	O	O	-
Elle	B-PER	O	O	5
n'	O	O	O	-
y	O	O	O	-
était	O	O	O	-
pas	O	O	O	-
sensible	O	O	O	-
.	O	O	O	-
Un	O	O	O	-
étonnement	O	O	O	-
sans	O	O	O	-
bornes	O	O	O	-
était	O	O	O	-
en	O	O	O	-
elle	S-PER	O	O	5
.	O	O	O	-
Ainsi	O	O	O	-
,	O	O	O	-
comme	O	O	O	-
son	B-PER	B-PER	B-PER	5
ami	O	I-PER	I-PER	-
Noël	O	I-PER	I-PER	-
et	O	O	I-PER	-
les	B-PER	O	I-PER	117
autres	I-PER	O	I-PER	-
enfants	E-PER	O	E-PER	-
,	O	O	O	-
elle	B-PER	O	O	5
avait	O	O	O	-
eu	O	O	O	-
un	B-PER	B-PER	O	124
père	I-PER	I-PER	O	-
et	O	I-PER	O	-
une	B-PER	I-PER	O	127
mère	E-PER	E-PER	O	-
,	O	O	O	-
et	O	O	O	-
pour	O	O	O	-
eux	B-PER	O	O	132
le	O	O	O	-
glas	O	O	O	-
avait	O	O	O	-
sonné	O	O	O	-
,	O	O	O	-
comme	O	O	O	-
il	O	O	O	-
sonnait	O	O	O	-
pour	O	O	O	-
tous	O	B-PER	O	142
ceux	O	I-PER	O	-
qui	O	I-PER	O	-
mouraient	O	I-PER	O	-
au	B-GPE	I-PER	O	146
village	E-GPE	E-PER	O	-
.	O	O	O	-
La	O	O	O	-
classe	O	O	O	-
finie	O	O	O	-
,	O	O	O	-
sur	O	O	O	-
la	O	O	O	-
route	O	O	O	-
du	O	O	O	-
retour	O	O	O	-
,	O	O	O	-
où	O	O	O	-
elle	B-PER	O	O	5
traînait	O	O	O	-
les	O	O	O	-
pieds	O	O	O	-
presque	O	O	O	-
autant	O	O	O	-
que	O	O	O	-
son	B-PER	B-PER	O	5
grand	O	I-PER	O	-
-	O	I-PER	O	-
père	O	E-PER	O	-
,	O	O	O	-
elle	B-PER	O	O	5
comprenait	O	O	O	-
bien	O	O	O	-
que	O	O	O	-
,	O	O	O	-
pas	O	O	O	-
plus	O	O	O	-
que	O	O	O	-
lui	S-PER	O	O	180
,	O	O	O	-
elle	B-PER	O	O	5
n'	O	O	O	-
oublierait	O	O	O	-
la	B-TIME	O	O	185
date	I-TIME	O	O	-
du	I-TIME	O	O	-
trois	I-TIME	O	O	-
mai	I-TIME	O	O	-
avec	O	O	O	-
son	B-TIME	O	O	185
frais	O	O	O	-
matin	O	O	O	-
et	O	O	O	-
son	B-TIME	O	O	185
soir	O	O	O	-
tombant	O	O	O	-
.	O	O	O	-
Octobre	B-TIME	O	O	199
était	O	O	O	-
bien	O	O	O	-
près	O	O	O	-
de	O	O	O	-
finir	O	O	O	-
lorsque	O	O	O	-
Douce	B-PER	B-PER	O	5
et	O	I-PER	O	-
Noël	B-PER	I-PER	O	208
purent	O	O	O	-
enfin	O	O	O	-
se	O	O	O	-
retrouver	O	O	O	-
.	O	O	O	-
Ce	B-TIME	O	O	214
jeudi	I-TIME	O	O	-
-	I-TIME	O	O	-
là	I-TIME	O	O	-
n'	O	O	O	-
avait	O	O	O	-
pas	O	O	O	-
un	B-TIME	O	O	221
clair	I-TIME	O	O	-
matin	I-TIME	O	O	-
;	O	O	O	-
au	O	O	O	-
contraire	O	O	O	-
,	O	O	O	-
le	B-LOC	O	O	228
ciel	I-LOC	O	O	-
se	O	O	O	-
cachait	O	O	O	-
derrière	O	O	O	-
un	O	O	O	-
épais	O	O	O	-
rideau	O	O	O	-
gris	O	O	O	-
d'	O	O	O	-
où	O	O	O	-
sortait	O	O	O	-
une	O	O	O	-
pluie	O	O	O	-
si	O	O	O	-
fine	O	O	O	-
qu'	O	O	O	-
on	O	O	O	-
avait	O	O	O	-
peine	O	O	O	-
à	O	O	O	-
y	O	O	O	-
croire	O	O	O	-
.	O	O	O	-
Tard	O	O	O	-
dans	O	O	O	-
la	B-TIME	O	O	221
matinée	E-TIME	O	O	-
,	O	O	O	-

impossible	O	O	O	-
de	O	O	O	-
sauter	O	O	O	-
.	O	O	O	-
Ses	B-PER	O	O	5
jambes	O	O	O	-
étaient	O	O	O	-
devenues	O	O	O	-
aussi	O	O	O	-
lourdes	O	O	O	-
que	O	O	O	-
sa	B-PER	O	O	5
tête	O	O	O	-
,	O	O	O	-
dans	O	O	O	-
laquelle	O	O	O	-
la	O	O	O	-
voix	O	O	O	-
triste	O	O	O	-
et	O	O	O	-
dure	O	O	O	-
de	O	O	O	-
son	B-PER	B-PER	O	5
grand	O	I-PER	O	-
-	O	I-PER	O	-
père	O	I-PER	O	-
redisait	O	O	O	-
sans	O	O	O	-
cesse	O	O	O	-
:	O	O	O	-
«	O	O	O	-
Au	O	O	O	-
frais	O	O	O	-
matin	O	O	O	-
les	O	O	O	-
coqs	O	O	O	-
ont	O	O	O	-
chanté	O	O	O	-
sa	B-PER	O	O	5
naissance	O	O	O	-
,	O	O	O	-
et	O	O	O	-
,	O	O	O	-
au	O	O	O	-
soir	O	O	O	-
tombant	O	O	O	-
,	O	O	O	-
la	O	O	O	-
cloche	O	O	O	-
de	O	O	O	-
l'	B-FAC	O	O	51
église	I-FAC	O	O	-
a	O	O	O	-
sonné	O	O	O	-
le	O	O	O	-
glas	O	O	O	-
pour	O	O	O	-
son	B-PER	B-PER	B-PER	5
père	O	I-PER	I-PER	-
et	O	O	I-PER	-
sa	B-PER	B-PER	I-PER	5
mère	O	E-PER	E-PER	-
.	O	O	O	-
»	O	O	O	-
Ses	B-PER	B-PER	O	5
compagnes	O	I-PER	O	-
la	B-PER	O	O	5
tiraient	O	O	O	-
et	O	O	O	-
la	B-PER	O	O	5
poussaient	B-PER	O	O	71
en	O	O	O	-
se	O	O	O	-
moquant	O	O	O	-
de	O	O	O	-
sa	B-PER	O	O	5
maladresse	O	O	O	-
.	O	O	O	-
Elle	B-PER	O	O	5
n'	O	O	O	-
y	O	O	O	-
était	O	O	O	-
pas	O	O	O	-
sensible	O	O	O	-
.	O	O	O	-
Un	O	O	O	-
étonnement	O	O	O	-
sans	O	O	O	-
bornes	O	O	O	-
était	O	O	O	-
en	O	O	O	-
elle	S-PER	O	O	5
.	O	O	O	-
Ainsi	O	O	O	-
,	O	O	O	-
comme	O	O	O	-
son	B-PER	B-PER	B-PER	5
ami	O	I-PER	I-PER	-
Noël	O	I-PER	I-PER	-
et	O	O	I-PER	-
les	B-PER	O	I-PER	101
autres	I-PER	O	I-PER	-
enfants	E-PER	O	E-PER	-
,	O	O	O	-
elle	B-PER	O	O	5
avait	O	O	O	-
eu	O	O	O	-
un	B-PER	B-PER	O	108
père	I-PER	I-PER	O	-
et	O	I-PER	O	-
une	B-PER	I-PER	O	111
mère	E-PER	E-PER	O	-
,	O	O	O	-
et	O	O	O	-
pour	O	O	O	-
eux	B-PER	O	O	116
le	O	O	O	-
glas	O	O	O	-
avait	O	O	O	-
sonné	O	O	O	-
,	O	O	O	-
comme	O	O	O	-
il	O	O	O	-
sonnait	O	O	O	-
pour	O	O	O	-
tous	O	B-PER	O	126
ceux	O	I-PER	O	-
qui	O	I-PER	O	-
mouraient	O	I-PER	O	-
au	B-GPE	I-PER	O	130
village	E-GPE	E-PER	O	-
.	O	O	O	-
La	O	O	O	-
classe	O	O	O	-
finie	O	O	O	-
,	O	O	O	-
sur	O	O	O	-
la	O	O	O	-
route	O	O	O	-
du	O	O	O	-
retour	O	O	O	-
,	O	O	O	-
où	O	O	O	-
elle	B-PER	O	O	5
traînait	O	O	O	-
les	O	O	O	-
pieds	O	O	O	-
presque	O	O	O	-
autant	O	O	O	-
que	O	O	O	-
son	B-PER	B-PER	O	5
grand	O	I-PER	O	-
-	O	I-PER	O	-
père	O	E-PER	O	-
,	O	O	O	-
elle	B-PER	O	O	5
comprenait	O	O	O	-
bien	O	O	O	-
que	O	O	O	-
,	O	O	O	-
pas	O	O	O	-
plus	O	O	O	-
que	O	O	O	-
lui	S-PER	O	O	164
,	O	O	O	-
elle	B-PER	O	O	5
n'	O	O	O	-
oublierait	O	O	O	-
la	B-TIME	O	O	169
date	I-TIME	O	O	-
du	I-TIME	O	O	-
trois	I-TIME	O	O	-
mai	I-TIME	O	O	-
avec	O	O	O	-
son	B-TIME	O	O	169
frais	O	O	O	-
matin	O	O	O	-
et	O	O	O	-
son	B-TIME	O	O	169
soir	O	O	O	-
tombant	O	O	O	-
.	O	O	O	-
Octobre	B-TIME	O	O	183
était	O	O	O	-
bien	O	O	O	-
près	O	O	O	-
de	O	O	O	-
finir	O	O	O	-
lorsque	O	O	O	-
Douce	B-PER	B-PER	O	5
et	O	I-PER	O	-
Noël	B-PER	I-PER	O	192
purent	O	O	O	-
enfin	O	O	O	-
se	O	O	O	-
retrouver	O	O	O	-
.	O	O	O	-
Ce	B-TIME	O	O	198
jeudi	I-TIME	O	O	-
-	I-TIME	O	O	-
là	I-TIME	O	O	-
n'	O	O	O	-
avait	O	O	O	-
pas	O	O	O	-
un	B-TIME	O	O	205
clair	I-TIME	O	O	-
matin	I-TIME	O	O	-
;	O	O	O	-
au	O	O	O	-
contraire	O	O	O	-
,	O	O	O	-
le	B-LOC	O	O	212
ciel	I-LOC	O	O	-
se	O	O	O	-
cachait	O	O	O	-
derrière	O	O	O	-
un	O	O	O	-
épais	O	O	O	-
rideau	O	O	O	-
gris	O	O	O	-
d'	O	O	O	-
où	O	O	O	-
sortait	O	O	O	-
une	O	O	O	-
pluie	O	O	O	-
si	O	O	O	-
fine	O	O	O	-
qu'	O	O	O	-
on	O	O	O	-
avait	O	O	O	-
peine	O	O	O	-
à	O	O	O	-
y	O	O	O	-
croire	O	O	O	-
.	O	O	O	-
Tard	O	O	O	-
dans	O	O	O	-
la	B-TIME	O	O	205
matinée	E-TIME	O	O	-
,	O	O	O	-
le	B-PER	O	O	164
père	I-PER	O	O	-
Lumière	I-PER	O	O	-
passa	O	O	O	-
le	O	O	O	-
seuil	O	O	O	-
,	O	O	O	-
et	O	O	O	-
Douce	S-PER	O	O	5
,	O	O	O	-
lui	B-PER	O	O	164
voyant	O	O	O	-
mettre	O	O	O	-
sa	B-PER	O	O	164
pèlerine	O	O	O	-
,	O	O	O	-

la	O	O	O	-
voix	O	O	O	-
triste	O	O	O	-
et	O	O	O	-
dure	O	O	O	-
de	O	O	O	-
son	B-PER	B-PER	O	7
grand	O	I-PER	O	-
-	O	I-PER	O	-
père	O	I-PER	O	-
redisait	O	O	O	-
sans	O	O	O	-
cesse	O	O	O	-
:	O	O	O	-
«	O	O	O	-
Au	O	O	O	-
frais	O	O	O	-
matin	O	O	O	-
les	O	O	O	-
coqs	O	O	O	-
ont	O	O	O	-
chanté	O	O	O	-
sa	B-PER	O	O	7
naissance	O	O	O	-
,	O	O	O	-
et	O	O	O	-
,	O	O	O	-
au	O	O	O	-
soir	O	O	O	-
tombant	O	O	O	-
,	O	O	O	-
la	O	O	O	-
cloche	O	O	O	-
de	O	O	O	-
l'	B-FAC	O	O	35
église	I-FAC	O	O	-
a	O	O	O	-
sonné	O	O	O	-
le	O	O	O	-
glas	O	O	O	-
pour	O	O	O	-
son	B-PER	B-PER	B-PER	7
père	O	I-PER	I-PER	-
et	O	O	I-PER	-
sa	B-PER	B-PER	I-PER	7
mère	O	E-PER	E-PER	-
.	O	O	O	-
»	O	O	O	-
Ses	B-PER	B-PER	O	7
compagnes	O	I-PER	O	-
la	B-PER	O	O	7
tiraient	O	O	O	-
et	O	O	O	-
la	B-PER	O	O	7
poussaient	B-PER	O	O	55
en	O	O	O	-
se	O	O	O	-
moquant	O	O	O	-
de	O	O	O	-
sa	B-PER	O	O	7
maladresse	O	O	O	-
.	O	O	O	-
Elle	B-PER	O	O	7
n'	O	O	O	-
y	O	O	O	-
était	O	O	O	-
pas	O	O	O	-
sensible	O	O	O	-
.	O	O	O	-
Un	O	O	O	-
étonnement	O	O	O	-
sans	O	O	O	-
bornes	O	O	O	-
était	O	O	O	-
en	O	O	O	-
elle	S-PER	O	O	7
.	O	O	O	-
Ainsi	O	O	O	-
,	O	O	O	-
comme	O	O	O	-
son	B-PER	B-PER	B-PER	7
ami	O	I-PER	I-PER	-
Noël	O	I-PER	I-PER	-
et	O	O	I-PER	-
les	B-PER	O	I-PER	85
autres	I-PER	O	I-PER	-
enfants	E-PER	O	E-PER	-
,	O	O	O	-
elle	B-PER	O	O	7
avait	O	O	O	-
eu	O	O	O	-
un	B-PER	B-PER	O	92
père	I-PER	I-PER	O	-
et	O	I-PER	O	-
une	B-PER	I-PER	O	95
mère	E-PER	E-PER	O	-
,	O	O	O	-
et	O	O	O	-
pour	O	O	O	-
eux	B-PER	O	O	100
le	O	O	O	-
glas	O	O	O	-
avait	O	O	O	-
sonné	O	O	O	-
,	O	O	O	-
comme	O	O	O	-
il	O	O	O	-
sonnait	O	O	O	-
pour	O	O	O	-
tous	O	B-PER	O	110
ceux	O	I-PER	O	-
qui	O	I-PER	O	-
mouraient	O	I-PER	O	-
au	B-GPE	I-PER	O	114
village	E-GPE	E-PER	O	-
.	O	O	O	-
La	O	O	O	-
classe	O	O	O	-
finie	O	O	O	-
,	O	O	O	-
sur	O	O	O	-
la	O	O	O	-
route	O	O	O	-
du	O	O	O	-
retour	O	O	O	-
,	O	O	O	-
où	O	O	O	-
elle	B-PER	O	O	7
traînait	O	O	O	-
les	O	O	O	-
pieds	O	O	O	-
presque	O	O	O	-
autant	O	O	O	-
que	O	O	O	-
son	B-PER	B-PER	O	7
grand	O	I-PER	O	-
-	O	I-PER	O	-
père	O	E-PER	O	-
,	O	O	O	-
elle	B-PER	O	O	7
comprenait	O	O	O	-
bien	O	O	O	-
que	O	O	O	-
,	O	O	O	-
pas	O	O	O	-
plus	O	O	O	-
que	O	O	O	-
lui	S-PER	O	O	148
,	O	O	O	-
elle	B-PER	O	O	7
n'	O	O	O	-
oublierait	O	O	O	-
la	B-TIME	O	O	153
date	I-TIME	O	O	-
du	I-TIME	O	O	-
trois	I-TIME	O	O	-
mai	I-TIME	O	O	-
avec	O	O	O	-
son	B-TIME	O	O	153
frais	O	O	O	-
matin	O	O	O	-
et	O	O	O	-
son	B-TIME	O	O	153
soir	O	O	O	-
tombant	O	O	O	-
.	O	O	O	-
Octobre	B-TIME	O	O	167
était	O	O	O	-
bien	O	O	O	-
près	O	O	O	-
de	O	O	O	-
finir	O	O	O	-
lorsque	O	O	O	-
Douce	B-PER	B-PER	O	7
et	O	I-PER	O	-
Noël	B-PER	I-PER	O	176
purent	O	O	O	-
enfin	O	O	O	-
se	O	O	O	-
retrouver	O	O	O	-
.	O	O	O	-
Ce	B-TIME	O	O	182
jeudi	I-TIME	O	O	-
-	I-TIME	O	O	-
là	I-TIME	O	O	-
n'	O	O	O	-
avait	O	O	O	-
pas	O	O	O	-
un	B-TIME	O	O	189
clair	I-TIME	O	O	-
matin	I-TIME	O	O	-
;	O	O	O	-
au	O	O	O	-
contraire	O	O	O	-
,	O	O	O	-
le	B-LOC	O	O	196
ciel	I-LOC	O	O	-
se	O	O	O	-
cachait	O	O	O	-
derrière	O	O	O	-
un	O	O	O	-
épais	O	O	O	-
rideau	O	O	O	-
gris	O	O	O	-
d'	O	O	O	-
où	O	O	O	-
sortait	O	O	O	-
une	O	O	O	-
pluie	O	O	O	-
si	O	O	O	-
fine	O	O	O	-
qu'	O	O	O	-
on	O	O	O	-
avait	O	O	O	-
peine	O	O	O	-
à	O	O	O	-
y	O	O	O	-
croire	O	O	O	-
.	O	O	O	-
Tard	O	O	O	-
dans	O	O	O	-
la	B-TIME	O	O	189
matinée	E-TIME	O	O	-
,	O	O	O	-
le	B-PER	O	O	148
père	I-PER	O	O	-
Lumière	I-PER	O	O	-
passa	O	O	O	-
le	O	O	O	-
seuil	O	O	O	-
,	O	O	O	-
et	O	O	O	-
Douce	S-PER	O	O	7
,	O	O	O	-
lui	B-PER	O	O	148
voyant	O	O	O	-
mettre	O	O	O	-
sa	B-PER	O	O	148
pèlerine	O	O	O	-
,	O	O	O	-
essaya	O	O	O	-
de	O	O	O	-
le	B-PER	O	O	148
retenir	O	O	O	-
:	O	O	O	-
—	O	O	O	-
Il	O	O	O	-
pleut	O	O	O	-
,	O	O	O	-
grand	B-PER	O	O	148
-	I-PER	O	O	-
père	I-PER	O	O	-
!	O	O	O	-
Voyez	O	O	O	-
,	O	O	O	-
tous	O	O	O	-

frais	O	O	O	-
matin	O	O	O	-
les	O	O	O	-
coqs	O	O	O	-
ont	O	O	O	-
chanté	O	O	O	-
sa	B-PER	O	O	7
naissance	O	O	O	-
,	O	O	O	-
et	O	O	O	-
,	O	O	O	-
au	O	O	O	-
soir	O	O	O	-
tombant	O	O	O	-
,	O	O	O	-
la	O	O	O	-
cloche	O	O	O	-
de	O	O	O	-
l'	B-FAC	O	O	19
église	I-FAC	O	O	-
a	O	O	O	-
sonné	O	O	O	-
le	O	O	O	-
glas	O	O	O	-
pour	O	O	O	-
son	B-PER	B-PER	B-PER	7
père	O	I-PER	I-PER	-
et	O	O	I-PER	-
sa	B-PER	B-PER	I-PER	7
mère	O	E-PER	E-PER	-
.	O	O	O	-
»	O	O	O	-
Ses	B-PER	B-PER	O	7
compagnes	O	I-PER	O	-
la	B-PER	O	O	7
tiraient	O	O	O	-
et	O	O	O	-
la	B-PER	O	O	7
poussaient	B-PER	O	O	39
en	O	O	O	-
se	O	O	O	-
moquant	O	O	O	-
de	O	O	O	-
sa	B-PER	O	O	7
maladresse	O	O	O	-
.	O	O	O	-
Elle	B-PER	O	O	7
n'	O	O	O	-
y	O	O	O	-
était	O	O	O	-
pas	O	O	O	-
sensible	O	O	O	-
.	O	O	O	-
Un	O	O	O	-
étonnement	O	O	O	-
sans	O	O	O	-
bornes	O	O	O	-
était	O	O	O	-
en	O	O	O	-
elle	S-PER	O	O	7
.	O	O	O	-
Ainsi	O	O	O	-
,	O	O	O	-
comme	O	O	O	-
son	B-PER	B-PER	B-PER	7
ami	O	I-PER	I-PER	-
Noël	O	I-PER	I-PER	-
et	O	O	I-PER	-
les	B-PER	O	I-PER	69
autres	I-PER	O	I-PER	-
enfants	E-PER	O	E-PER	-
,	O	O	O	-
elle	B-PER	O	O	7
avait	O	O	O	-
eu	O	O	O	-
un	B-PER	B-PER	O	76
père	I-PER	I-PER	O	-
et	O	I-PER	O	-
une	B-PER	I-PER	O	79
mère	E-PER	E-PER	O	-
,	O	O	O	-
et	O	O	O	-
pour	O	O	O	-
eux	B-PER	O	O	84
le	O	O	O	-
glas	O	O	O	-
avait	O	O	O	-
sonné	O	O	O	-
,	O	O	O	-
comme	O	O	O	-
il	O	O	O	-
sonnait	O	O	O	-
pour	O	O	O	-
tous	O	B-PER	O	94
ceux	O	I-PER	O	-
qui	O	I-PER	O	-
mouraient	O	I-PER	O	-
au	B-GPE	I-PER	O	98
village	E-GPE	E-PER	O	-
.	O	O	O	-
La	O	O	O	-
classe	O	O	O	-
finie	O	O	O	-
,	O	O	O	-
sur	O	O	O	-
la	O	O	O	-
route	O	O	O	-
du	O	O	O	-
retour	O	O	O	-
,	O	O	O	-
où	O	O	O	-
elle	B-PER	O	O	7
traînait	O	O	O	-
les	O	O	O	-
pieds	O	O	O	-
presque	O	O	O	-
autant	O	O	O	-
que	O	O	O	-
son	B-PER	B-PER	O	7
grand	O	I-PER	O	-
-	O	I-PER	O	-
père	O	E-PER	O	-
,	O	O	O	-
elle	B-PER	O	O	7
comprenait	O	O	O	-
bien	O	O	O	-
que	O	O	O	-
,	O	O	O	-
pas	O	O	O	-
plus	O	O	O	-
que	O	O	O	-
lui	S-PER	O	O	132
,	O	O	O	-
elle	B-PER	O	O	7
n'	O	O	O	-
oublierait	O	O	O	-
la	B-TIME	O	O	137
date	I-TIME	O	O	-
du	I-TIME	O	O	-
trois	I-TIME	O	O	-
mai	I-TIME	O	O	-
avec	O	O	O	-
son	B-TIME	O	O	137
frais	O	O	O	-
matin	O	O	O	-
et	O	O	O	-
son	B-TIME	O	O	137
soir	O	O	O	-
tombant	O	O	O	-
.	O	O	O	-
Octobre	B-TIME	O	O	151
était	O	O	O	-
bien	O	O	O	-
près	O	O	O	-
de	O	O	O	-
